Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546143.avi_image6.png;speedLimit15;756;171;789;204;0,0;aiua120214-0/DataLog02142012_external_camera.avi;7496;speedLimit_1330546143.avi;32
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546143.avi_image7.png;speedLimit15;785;159;821;194;0,0;aiua120214-0/DataLog02142012_external_camera.avi;7501;speedLimit_1330546143.avi;37
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546143.avi_image8.png;speedLimit15;821;151;861;191;0,0;aiua120214-0/DataLog02142012_external_camera.avi;7506;speedLimit_1330546143.avi;42
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546143.avi_image9.png;speedLimit15;864;144;910;189;0,0;aiua120214-0/DataLog02142012_external_camera.avi;7511;speedLimit_1330546143.avi;47
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546143.avi_image10.png;speedLimit15;919;124;972;176;0,0;aiua120214-0/DataLog02142012_external_camera.avi;7516;speedLimit_1330546143.avi;52
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image5.png;stop;754;199;773;220;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8063;stop_1330546169.avi;27
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image6.png;stop;751;197;772;219;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8068;stop_1330546169.avi;32
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image7.png;stop;749;196;770;218;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8073;stop_1330546169.avi;37
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image8.png;stop;745;193;767;216;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8078;stop_1330546169.avi;42
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image9.png;stop;741;193;763;216;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8083;stop_1330546169.avi;47
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image10.png;stop;735;193;758;217;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8088;stop_1330546169.avi;52
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image11.png;stop;731;192;754;216;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8093;stop_1330546169.avi;57
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image12.png;stop;729;186;753;211;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8098;stop_1330546169.avi;62
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image13.png;stop;737;186;762;212;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8103;stop_1330546169.avi;67
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image14.png;stop;750;189;776;216;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8108;stop_1330546169.avi;72
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image15.png;stop;765;184;794;213;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8113;stop_1330546169.avi;77
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image16.png;stop;780;187;810;216;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8118;stop_1330546169.avi;82
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image17.png;stop;792;198;825;228;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8123;stop_1330546169.avi;87
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image18.png;stop;809;181;842;213;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8128;stop_1330546169.avi;92
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image19.png;stop;825;172;858;205;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8133;stop_1330546169.avi;97
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image20.png;stop;839;172;874;207;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8138;stop_1330546169.avi;102
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image21.png;stop;855;168;892;205;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8143;stop_1330546169.avi;107
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image22.png;stop;873;160;912;198;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8148;stop_1330546169.avi;112
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image23.png;stop;893;151;932;191;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8153;stop_1330546169.avi;117
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image24.png;stop;915;144;957;186;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8158;stop_1330546169.avi;122
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image25.png;stop;940;139;984;183;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8163;stop_1330546169.avi;127
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image26.png;stop;967;134;1015;180;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8168;stop_1330546169.avi;132
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image0.png;stop;654;250;670;267;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8520;stop_1330546190.avi;2
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image1.png;stop;670;244;687;262;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8525;stop_1330546190.avi;7
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image2.png;stop;685;245;702;263;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8530;stop_1330546190.avi;12
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image3.png;stop;698;243;716;262;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8535;stop_1330546190.avi;17
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image4.png;stop;712;240;730;259;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8540;stop_1330546190.avi;22
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image5.png;stop;726;236;744;256;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8545;stop_1330546190.avi;27
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image6.png;stop;739;235;758;256;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8550;stop_1330546190.avi;32
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image7.png;stop;751;230;771;252;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8555;stop_1330546190.avi;37
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image8.png;stop;763;225;785;248;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8560;stop_1330546190.avi;42
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image8.png;stop;371;227;392;249;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8560;stop_1330546190.avi;42
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image9.png;stop;775;224;797;247;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8565;stop_1330546190.avi;47
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image9.png;stop;369;224;391;247;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8565;stop_1330546190.avi;47
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image10.png;stop;786;222;808;246;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8570;stop_1330546190.avi;52
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image10.png;stop;366;222;389;245;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8570;stop_1330546190.avi;52
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image11.png;stop;796;219;818;243;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8575;stop_1330546190.avi;57
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image11.png;stop;362;219;385;242;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8575;stop_1330546190.avi;57
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image12.png;stop;805;228;829;254;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8580;stop_1330546190.avi;62
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image12.png;stop;357;231;381;255;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8580;stop_1330546190.avi;62
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image13.png;stop;814;227;838;253;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8585;stop_1330546190.avi;67
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image13.png;stop;350;229;375;254;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8585;stop_1330546190.avi;67
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image14.png;stop;822;204;847;230;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8590;stop_1330546190.avi;72
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image14.png;stop;342;207;367;232;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8590;stop_1330546190.avi;72
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image15.png;stop;830;200;856;227;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8595;stop_1330546190.avi;77
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image15.png;stop;333;204;358;230;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8595;stop_1330546190.avi;77
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image16.png;stop;841;205;868;233;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8600;stop_1330546190.avi;82
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image16.png;stop;326;207;351;234;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8600;stop_1330546190.avi;82
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image17.png;stop;856;198;883;226;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8605;stop_1330546190.avi;87
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image17.png;stop;321;201;347;229;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8605;stop_1330546190.avi;87
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image18.png;stop;871;191;899;220;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8610;stop_1330546190.avi;92
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image18.png;stop;316;191;343;220;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8610;stop_1330546190.avi;92
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image19.png;stop;886;183;916;214;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8615;stop_1330546190.avi;97
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image19.png;stop;309;185;337;216;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8615;stop_1330546190.avi;97
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image20.png;stop;902;182;934;214;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8620;stop_1330546190.avi;102
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image20.png;stop;304;184;332;216;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8620;stop_1330546190.avi;102
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image21.png;stop;920;181;954;214;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8625;stop_1330546190.avi;107
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image21.png;stop;297;182;326;214;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8625;stop_1330546190.avi;107
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image22.png;stop;939;174;973;210;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8630;stop_1330546190.avi;112
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image22.png;stop;289;176;321;209;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8630;stop_1330546190.avi;112
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image23.png;stop;958;170;994;207;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8635;stop_1330546190.avi;117
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image23.png;stop;282;171;315;205;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8635;stop_1330546190.avi;117
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image24.png;stop;980;171;1016;208;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8640;stop_1330546190.avi;122
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image24.png;stop;275;169;307;204;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8640;stop_1330546190.avi;122
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image25.png;stop;266;165;299;201;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8645;stop_1330546190.avi;127
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546199.avi_image0.png;stop;117;122;167;179;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8690;stop_1330546199.avi;2
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546199.avi_image1.png;stop;87;116;140;176;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8695;stop_1330546199.avi;7
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546199.avi_image2.png;stop;51;108;108;173;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8700;stop_1330546199.avi;12
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546199.avi_image3.png;stop;11;100;72;169;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8705;stop_1330546199.avi;17
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546356.avi_image0.png;speedLimit45;257;129;292;173;0,0;aiua120214-0/DataLog02142012_external_camera.avi;12565;speedLimit_1330546356.avi;2
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546356.avi_image1.png;speedLimit45;303;115;340;162;0,0;aiua120214-0/DataLog02142012_external_camera.avi;12570;speedLimit_1330546356.avi;7
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546356.avi_image2.png;speedLimit45;353;110;393;159;0,0;aiua120214-0/DataLog02142012_external_camera.avi;12575;speedLimit_1330546356.avi;12
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546356.avi_image3.png;speedLimit45;408;102;452;156;0,0;aiua120214-0/DataLog02142012_external_camera.avi;12580;speedLimit_1330546356.avi;17
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546356.avi_image4.png;speedLimit45;467;87;514;146;0,0;aiua120214-0/DataLog02142012_external_camera.avi;12585;speedLimit_1330546356.avi;22
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546356.avi_image5.png;speedLimit45;531;74;583;139;0,0;aiua120214-0/DataLog02142012_external_camera.avi;12590;speedLimit_1330546356.avi;27
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546356.avi_image6.png;speedLimit45;604;59;662;132;0,0;aiua120214-0/DataLog02142012_external_camera.avi;12595;speedLimit_1330546356.avi;32
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546356.avi_image7.png;speedLimit45;687;30;753;112;0,0;aiua120214-0/DataLog02142012_external_camera.avi;12600;speedLimit_1330546356.avi;37
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image0.png;rightLaneMustTurn;832;96;884;149;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15904;rightLaneMustTurn_1330546501.avi;2
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image1.png;rightLaneMustTurn;842;94;896;149;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15909;rightLaneMustTurn_1330546501.avi;7
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image2.png;rightLaneMustTurn;852;87;908;145;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15914;rightLaneMustTurn_1330546501.avi;12
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image3.png;rightLaneMustTurn;862;82;919;142;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15919;rightLaneMustTurn_1330546501.avi;17
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image4.png;rightLaneMustTurn;870;79;929;140;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15924;rightLaneMustTurn_1330546501.avi;22
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image5.png;rightLaneMustTurn;879;78;939;140;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15929;rightLaneMustTurn_1330546501.avi;27
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image6.png;rightLaneMustTurn;886;75;948;139;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15934;rightLaneMustTurn_1330546501.avi;32
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image7.png;rightLaneMustTurn;893;71;957;136;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15939;rightLaneMustTurn_1330546501.avi;37
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image8.png;rightLaneMustTurn;901;67;967;134;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15944;rightLaneMustTurn_1330546501.avi;42
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image9.png;rightLaneMustTurn;909;64;975;131;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15949;rightLaneMustTurn_1330546501.avi;47
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image10.png;rightLaneMustTurn;916;59;983;129;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15954;rightLaneMustTurn_1330546501.avi;52
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image11.png;rightLaneMustTurn;922;56;992;128;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15959;rightLaneMustTurn_1330546501.avi;57
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image12.png;rightLaneMustTurn;928;52;1001;128;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15964;rightLaneMustTurn_1330546501.avi;62
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image13.png;rightLaneMustTurn;936;50;1010;126;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15969;rightLaneMustTurn_1330546501.avi;67
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image14.png;rightLaneMustTurn;944;46;1019;125;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15974;rightLaneMustTurn_1330546501.avi;72
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546604.avi_image0.png;signalAhead;156;146;208;197;1,0;aiua120214-0/DataLog02142012_external_camera.avi;18102;signalAhead_1330546604.avi;2
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546604.avi_image0.png;signalAhead;728;124;779;172;1,0;aiua120214-0/DataLog02142012_external_camera.avi;18102;signalAhead_1330546604.avi;2
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546604.avi_image1.png;signalAhead;123;138;177;196;0,0;aiua120214-0/DataLog02142012_external_camera.avi;18107;signalAhead_1330546604.avi;7
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546604.avi_image2.png;signalAhead;83;125;142;191;0,0;aiua120214-0/DataLog02142012_external_camera.avi;18112;signalAhead_1330546604.avi;12
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546604.avi_image3.png;signalAhead;33;111;97;182;0,0;aiua120214-0/DataLog02142012_external_camera.avi;18117;signalAhead_1330546604.avi;17
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546604.avi_image4.png;signalAhead;853;75;930;154;1,0;aiua120214-0/DataLog02142012_external_camera.avi;18122;signalAhead_1330546604.avi;22
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546604.avi_image5.png;signalAhead;903;67;988;154;1,0;aiua120214-0/DataLog02142012_external_camera.avi;18127;signalAhead_1330546604.avi;27
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image0.png;signalAhead;680;199;703;222;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21164;signalAhead_1330546728.avi;2
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image0.png;signalAhead;398;207;418;226;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21164;signalAhead_1330546728.avi;2
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image0.png;signalAhead;591;188;602;198;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21164;signalAhead_1330546728.avi;2
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image1.png;signalAhead;680;197;703;220;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21169;signalAhead_1330546728.avi;7
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image1.png;signalAhead;385;204;406;224;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21169;signalAhead_1330546728.avi;7
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image1.png;signalAhead;586;186;596;196;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21169;signalAhead_1330546728.avi;7
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image2.png;signalAhead;681;192;705;216;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21174;signalAhead_1330546728.avi;12
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image2.png;signalAhead;371;196;393;217;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21174;signalAhead_1330546728.avi;12
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image2.png;signalAhead;581;181;590;190;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21174;signalAhead_1330546728.avi;12
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image3.png;signalAhead;682;186;707;212;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21179;signalAhead_1330546728.avi;17
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image3.png;signalAhead;357;190;380;213;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21179;signalAhead_1330546728.avi;17
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image3.png;signalAhead;574;175;586;187;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21179;signalAhead_1330546728.avi;17
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image4.png;signalAhead;685;183;711;210;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21184;signalAhead_1330546728.avi;22
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image4.png;signalAhead;342;188;368;213;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21184;signalAhead_1330546728.avi;22
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image4.png;signalAhead;570;174;580;184;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21184;signalAhead_1330546728.avi;22
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image5.png;signalAhead;688;183;714;210;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21189;signalAhead_1330546728.avi;27
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image5.png;signalAhead;327;188;353;213;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21189;signalAhead_1330546728.avi;27
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image5.png;signalAhead;565;173;578;185;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21189;signalAhead_1330546728.avi;27
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image6.png;signalAhead;691;178;719;207;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21194;signalAhead_1330546728.avi;32
